episode,alpha = 0.9,alpha = 0.7,alpha = 0.5
2198.0,152.9168439055355,139.9922223049166,135.7995410203592
2199.0,153.14972877660128,139.83242360138934,135.9196393722838
2200.0,153.1041818727331,139.98739899023676,135.94107769744278
2201.0,152.51870282784648,140.246950390694,135.95469384966879
2202.0,152.22619509565652,140.17918010183107,135.9961344046086
2203.0,151.89034703487897,140.13225742218552,135.18427140733087
2204.0,151.69624794855088,140.73287831190473,134.5970356224433
2205.0,151.5179138510026,141.60638507152066,134.5240393074845
2206.0,151.3676026166458,142.25878183815607,134.76953848052875
2207.0,151.07356244054978,142.87286814890695,134.9563914161934
2208.0,150.74534798049226,143.20366472225157,134.67855723909344
2209.0,150.7287790673291,142.9280000807916,134.3666825082811
2210.0,150.83629912681377,142.75763728146063,134.12811065838466
2211.0,150.69694552687236,142.4248917378577,133.88180952209228
2212.0,151.031834630089,142.62048104827852,133.85271206019434
2213.0,151.5347651301355,142.51824735632172,134.22016236925043
2214.0,152.3134689432473,142.54640777127474,134.76731425566865
2215.0,153.08756196458393,142.56304911456897,134.6930338068925
2216.0,153.88292535084443,142.4268505711102,134.43138061880012
2217.0,154.5497406316057,142.6562219668009,134.22167221950824
2218.0,155.15790768509498,143.18371884935158,134.2225565477458
2219.0,155.9534578320645,143.28130972252802,134.42649587155387
2220.0,156.9554127469717,143.31570385657375,134.3351716824308
2221.0,157.78739619523463,143.06520796770698,134.4158350217911
2222.0,158.58020228644642,142.7282463981737,134.6184891482123
2223.0,158.81348415309478,142.1049654386901,134.4456720934082
2224.0,158.72331167355463,141.90833531579267,134.57742971787576
2225.0,158.27829530469407,141.4033183233058,134.9379994785332
2226.0,158.09870777112386,140.6059952902669,134.95038549263825
2227.0,158.00975125801273,139.75139826387348,135.02181292031273
2228.0,157.7951081375731,139.3643105379573,135.26349695248413
2229.0,157.2826806821693,139.2786658292463,135.46465702634544
2230.0,156.5385057132734,139.3180223738899,135.94467332062035
2231.0,155.59050670079432,139.22676411541767,136.54008960220278
2232.0,154.90674936450714,138.9915290294229,137.44969562267016
2233.0,154.4885263522209,138.15192121235,138.9833743828874
2234.0,154.10553124009434,137.47537464281595,139.60651597945005
2235.0,153.9692317889145,137.0828355494532,140.70929995000725
2236.0,153.93437680674987,136.7462201867731,141.66132992838013
2237.0,154.12182955540558,136.1206406100241,142.16105605251505
2238.0,154.2991795133692,135.9554570910186,142.89321985597635
2239.0,154.54025257664253,135.64078681560855,143.49529433164182
2240.0,154.7374833370213,135.5554049915421,143.70363664570328
2241.0,154.9138297080051,135.88129072640908,143.46598428239398
2242.0,154.64127578729497,136.82105965009742,142.5611645098798
2243.0,154.41851589025154,137.50483443684908,142.38637212722057
2244.0,153.66344433421003,138.32611823268576,142.05549538839617
2245.0,152.64891265458778,139.17926915734236,141.51755727395252
2246.0,151.40521454739866,140.43242358253266,141.08663746670965
2247.0,150.6157353886193,141.32700984287268,140.49004383105594
2248.0,150.14223053892457,142.45567120201403,139.79640630166975
2249.0,149.8383060481542,143.48582653854044,139.4099067339489
2250.0,149.6273742053558,144.16229367343718,139.50226407652548
2251.0,149.23655184193709,144.6314449644682,139.66124712353874
2252.0,148.75415637747045,144.8195823123871,139.66618656488785
2253.0,148.65087091489136,144.72708965231496,139.72856426123693
2254.0,148.80524101580332,144.73698601771778,139.61277798826598
2255.0,148.61573467799843,144.76332718982934,139.43231175316964
2256.0,148.1142341630543,145.1240197800871,139.43639762595888
2257.0,147.2391065485718,145.62419565255783,139.5979759017352
2258.0,146.31336783245519,146.41461578788778,139.31984680394515
2259.0,145.41071222546506,147.66795757693046,138.68399039159343
2260.0,145.1508848194277,148.4006533173508,138.44958180947486
2261.0,145.13167035273568,149.4692737194786,138.6432487461289
2262.0,144.80264341261224,150.546782648867,138.48967882953437
2263.0,144.40318531017203,151.55624164942873,138.37830443987303
2264.0,144.24220034761157,152.40040882237878,138.56506703723636
2265.0,144.14505580350146,152.7329350476736,138.41748301154882
2266.0,144.48252944533925,152.55028303097126,138.29803994925916
2267.0,144.69410512849632,151.7516169322852,138.3712498528529
2268.0,144.66712578896957,150.4808689589505,138.47115719282343
2269.0,144.662819905985,149.83424674737265,138.06650505278995
2270.0,144.70730895031414,149.55524049020795,137.60139940180125
2271.0,144.9750698620087,149.24011282456848,137.27692279713767
2272.0,145.03380974416729,148.61871168058622,136.84879856117496
2273.0,144.93854570253043,147.99412818042111,135.91929911534507
2274.0,144.99124079263785,147.23232745621002,135.3165134225608
2275.0,144.3148674525271,146.40787264208862,134.38656844136
2276.0,144.14488361190354,145.97072004992225,133.61392357014705
2277.0,143.72098565068086,146.06175453615174,132.71952530916067
2278.0,143.6125248538216,145.94029477109055,132.29903240157523
2279.0,143.45003359038472,145.39622879616516,131.78143348654334
2280.0,142.78238663877116,144.9046091762086,131.06831013678152
2281.0,142.4180783852092,144.76961458485886,130.82803071157954
2282.0,142.66966523637726,144.66119608716696,130.66561332184963
2283.0,143.0459309713833,145.02058028514938,130.23879587759785
2284.0,143.73634433529952,146.15093840691256,130.4002931359535
2285.0,144.491776083663,147.21139901605937,130.32469528419216
2286.0,146.0942899703951,147.9248414007312,130.33650683521125
2287.0,146.86681386028084,148.93392736096925,130.04944199985465
2288.0,147.6035142633111,150.13476640862325,130.0142223263764
2289.0,148.57710832991813,151.4249362507218,130.2041485267049
2290.0,149.4754376276171,152.15258962690103,130.19480034007444
2291.0,149.89695029914833,152.65028596354995,130.50616293410502
2292.0,150.07058801636674,152.57750396355948,131.42285346550435
2293.0,150.24223792420275,152.22261745033074,131.94063159461646
2294.0,150.11127551215813,152.13438653138974,132.64819962088868
2295.0,149.17602108020216,152.0505803129457,133.41334005654102
2296.0,148.63402370473923,151.64386896813616,134.10626775594721
2297.0,148.0574244733037,151.17904769230535,134.76660777314885
2298.0,147.04350487511493,150.48775883296787,135.183353656359
2299.0,145.892760948445,151.05234432282,135.64130871588165
2300.0,144.8084601408619,150.8762961876809,136.2222858276674
2301.0,143.62196987270005,150.92141813613722,136.4198910104005
2302.0,142.6472014622459,150.56954227858066,136.3426086423055
2303.0,141.17485400072835,150.03084779431737,136.06229029596852
2304.0,140.15560632921185,149.61714428526128,135.6397630191711
2305.0,139.15481066317113,149.2064828029173,135.32608913849683
2306.0,138.1247152004645,148.72286344643243,134.76653857414698
2307.0,138.06879902846413,148.36445289476853,134.61640184339447
2308.0,138.05325685068212,147.21063451570876,134.48544857600967
2309.0,138.18017311811835,146.90749067320556,134.14577293755775
2310.0,138.4166128971928,146.71102247766186,133.9132415619815
2311.0,138.9981889833841,146.9475570610849,134.01754003764643
2312.0,140.02393939549054,146.67882208305244,134.08069500017552
2313.0,141.3297628534616,145.81067153232794,134.15282819344253
2314.0,142.34786010517993,145.18979605879468,134.12454097600516
2315.0,143.5043740925949,144.8645966114239,134.17129539303983
2316.0,144.01974620017313,144.78431118918292,134.19257112822746
2317.0,144.3735347484811,144.42110177576936,134.35931540604162
2318.0,144.38180141635485,144.0634307815694,134.47193535748033
2319.0,144.25074123325362,143.35591404299817,134.20500055681418
2320.0,143.88513602406624,142.32370469718504,133.74005245251536
2321.0,143.54950880726142,141.59860057276026,133.47660856515708
2322.0,143.00973809522645,141.4873448351244,133.37433449427536
2323.0,142.5945781089021,141.5328047021004,133.67162990936194
2324.0,142.18890863810026,141.54565413507606,133.93128027327364
2325.0,141.87127526832646,141.59009953906474,133.88795434671925
2326.0,141.76260281514317,142.27559984704436,134.03571187201678
2327.0,141.72880933208114,142.81733451953707,134.2672861867655
2328.0,141.54721191401282,143.85817932169834,135.0483514584066
2329.0,141.14022022357443,144.77059162471937,136.01753564615026
2330.0,140.4991183840936,145.8171640655624,137.1335268380715
2331.0,139.798433972697,147.12919708701224,138.05347602375264
2332.0,139.06997083516592,148.37207710196466,138.81026034587686
2333.0,138.91156516295462,149.46677600046124,139.4846885251182
2334.0,138.66398324255067,150.1844469223537,140.42390935618758
2335.0,138.62868166321664,150.2433420819931,140.79652896777054
2336.0,138.6420633412694,150.33577569307235,141.24044246912098
2337.0,139.2398026448745,150.3493392690854,141.36925572942323
2338.0,140.3081907012768,150.68541701654112,141.3049950382812
2339.0,141.3545922533388,151.39642971312765,140.79881562506534
2340.0,141.75956478633623,151.4211993653839,140.74371264391417
2341.0,142.40879347434057,151.29514604333593,140.66145620901443
2342.0,142.85073502282253,151.25501550676546,140.88688292969746
2343.0,143.6714976724379,151.37859366697853,140.8739735077018
2344.0,144.48888647102427,151.51520427694936,141.03323111887298
2345.0,145.07633562896353,151.76731996263118,140.91851818603428
2346.0,145.23050218489982,152.33218669203316,140.73924433042924
2347.0,144.97601210015114,153.3622205564783,140.62791959002703
2348.0,144.99093127857066,154.19544460425374,140.75720016135293
2349.0,145.48947137269664,155.1786454063742,140.44710882838092
2350.0,145.72666181687407,155.70900781265271,139.6531289735411
2351.0,145.96287104228585,156.01756943922365,138.9636236326111
2352.0,145.59823546898707,156.0962714586784,138.39486987554525
2353.0,145.24615604469386,156.44998732660787,137.57049262124087
2354.0,145.28063305469536,156.56467994796228,137.01621197540229
2355.0,145.37614447056276,156.1739590783171,136.5023269782944
2356.0,145.3230912649079,155.5847314368802,136.02032564218524
2357.0,145.25303519312712,154.57819346865102,135.50196627763583
2358.0,145.52226687362383,153.41635384503255,135.05830773644834
2359.0,145.8787373242609,152.6230373785004,134.8788333847915
2360.0,145.98904734264713,152.0320586266788,134.45572689534714
2361.0,146.5447120546962,151.83846650287273,134.28728996749598
2362.0,146.79826345297312,151.5046321410769,134.39455865129491
2363.0,146.71584879627346,151.19120162828767,134.1577106465525
2364.0,146.82030614324492,151.24859686924358,133.66573922460594
2365.0,147.21783041137962,150.82829899162905,133.35080740774671
2366.0,147.3658601830135,150.73389107436532,133.1271415906422
2367.0,147.73756209829048,150.4730032376057,133.1521973377553
2368.0,148.0117954201583,149.64311352885304,133.52186207365628
2369.0,147.9438963361162,148.84099703151975,134.0337290748727
2370.0,148.06540502169858,147.38792844619311,134.47974177087434
2371.0,148.40970003126043,146.43095674066802,135.15980748346956
2372.0,148.8850520845634,145.67289957733524,135.8661436088925
2373.0,149.2298267556414,145.0107509075005,136.79763401604885
2374.0,149.22867404244116,144.60463346002592,137.6876011373
2375.0,149.22861231246566,143.7391904107328,138.37114255375127
2376.0,148.7172851368025,143.0913333596524,139.099164454295
2377.0,148.28059805515838,142.8297282451045,139.71231431312322
2378.0,148.1370328877756,142.57274226559372,140.1858584292776
2379.0,147.8813104061551,142.88334240301634,140.42889328077376
2380.0,147.78336096477625,142.97139294618276,140.44362057840425
2381.0,148.13494665146573,143.42502787905113,140.59226830094144
2382.0,148.5126702654672,143.46295932245772,140.59479689369493
2383.0,148.97730412530996,143.52575041673325,140.36704322842962
2384.0,149.61705577386508,144.15281884956124,140.12536198711697
2385.0,149.95687962273212,144.6330672548578,139.43801445292684
2386.0,150.2282596430672,145.73243700718626,138.22670410561153
2387.0,150.69132694629832,146.7176354873115,137.2763188557301
2388.0,151.03159648083616,147.49892117982432,136.21852376200044
2389.0,151.45999547399674,148.28637961509148,135.13846972948247
2390.0,151.31005549464751,148.55114711328284,133.97174055311007
2391.0,150.86504330552972,149.06948155513632,132.8054933991294
2392.0,150.886913845795,149.70688505748984,131.70636911897117
2393.0,150.9325492934758,149.97180407629443,130.80586985158587
2394.0,151.32333582042259,150.59317522805821,130.1551276372864
2395.0,151.9957776915414,150.73170650864955,129.89102839720957
2396.0,152.291531369368,150.89304969483572,129.1629416096093
2397.0,152.22620150724666,151.22762755375555,128.7354201113796
2398.0,151.75822112182252,151.46347097272871,128.39746079850414
2399.0,151.5215065292754,151.9720840845363,128.4518165592445
2400.0,151.75757011018604,152.30348111200473,128.76934642704998
2401.0,151.7649819566528,152.2249268519625,128.99905460925626
2402.0,151.97874858913667,152.31293587600055,129.0955553551459
2403.0,151.89746469623003,152.1351758071192,129.2137817294528
2404.0,151.61519243463496,151.433928323148,129.1605802920373
2405.0,151.63143577920223,151.0616668143449,129.42781320445124
2406.0,152.0019144088004,150.6657907587513,129.53010287799745
2407.0,152.09146707573194,150.0707964039481,129.79118519110648
2408.0,152.03761539029773,149.35066359615502,130.00090287308817
2409.0,151.94419440841918,148.56998624225113,129.94030498071655
2410.0,151.666175782691,147.64412541555015,129.38038794225957
2411.0,151.41598628110503,146.71348861291207,129.41635931595937
2412.0,151.73627542382317,145.80444943561614,129.48479974837838
2413.0,151.8757650057072,145.53276539914094,129.49668103728055
2414.0,151.68508126338523,144.74261841173842,129.42333337833048
2415.0,151.5538956285087,143.74607671246918,129.58359548582072
2416.0,151.7254051894124,143.20961828807515,129.50187218358874
2417.0,151.94409492698506,142.5704650999237,129.4307081948749
2418.0,152.06116876472336,142.18956760357412,129.6091438258535
2419.0,152.36703778756132,142.11181766164205,130.75492066683987
2420.0,152.40800558607197,142.0625119449461,131.13723545456193
2421.0,152.0584808618667,142.60558042855166,131.2318435846656
2422.0,151.93131512492647,143.3726043191042,131.55552575786714
2423.0,151.79010373362783,144.49302468790995,132.406297483316
2424.0,151.7354882162727,145.84309471648845,132.94465018624055
2425.0,151.80166771573317,146.70239166166283,133.5356271678298
2426.0,151.89602012338645,147.59927085778241,133.88133640502917
2427.0,152.02882243098438,148.20165256304858,133.96637227587976
2428.0,151.75337179810612,149.31542524509138,133.55093592111322
2429.0,151.493342507226,150.3067981880337,133.17645651702645
2430.0,151.13336033982597,150.80085027130693,133.11993192267965
2431.0,151.002468568646,150.81053316985057,133.28867776461365
2432.0,151.07098115596526,150.29545186080583,132.7804687546117
2433.0,151.34457448130706,149.72945557849727,132.39169671586424
2434.0,151.647485651563,149.82419995167172,131.62442455409683
2435.0,152.45006768800513,150.02055300595853,131.2778245018467
2436.0,152.93957088791635,150.27269040538206,131.23363531184467
2437.0,153.49719505658703,150.08006261738095,131.15416613391272
2438.0,153.98800262789817,150.01096130951612,130.97206043433548
2439.0,154.64310037531172,150.36094935552904,130.7087440617163
2440.0,154.93383222428488,150.86561319361357,130.0627572765245
2441.0,155.27274555016695,152.02370214523057,129.5402837255679
2442.0,155.52617550068396,153.70224763122516,128.84249008959662
2443.0,156.01752553117853,154.59941010637607,128.3086701059977
2444.0,155.8629984968564,154.96972943551688,127.68100896622832
2445.0,155.9151965881606,155.0856753284701,127.153944342622
2446.0,155.9706077196157,155.27193854734008,126.89047816874526
2447.0,156.393970474918,155.2057083482169,126.36727696981191
2448.0,156.61076387022325,154.8132961702956,125.8298268625034
2449.0,156.74452026339856,154.5482950568334,125.58718591957869
2450.0,156.71665437601672,153.69516598250823,125.19365783710013
2451.0,156.28123185120967,152.4319748650928,125.2582279947711
2452.0,155.59492400029518,151.7316254207315,125.68744337400726
2453.0,154.9657072988868,151.4711827948701,126.0500157399899
2454.0,154.58076276506887,151.60211580841343,126.22969299635939
2455.0,154.1621102132819,151.6200782590101,126.29048418008618
2456.0,153.40208184512747,151.9944953126673,127.39986444743857
2457.0,152.82043972490496,152.05815282694164,128.4558049316875
2458.0,152.6839873499632,152.2341751621588,129.47657920050978
2459.0,152.90912874351105,152.35093160754246,130.91312018392773
2460.0,153.26538491863718,152.23316021801003,132.06723439189633
2461.0,153.33232284299424,151.95504839714602,133.36536669989596
2462.0,153.5253975836415,152.0115910400204,134.38018996583827
2463.0,153.3085756355863,152.0813575898959,135.07900584035988
2464.0,153.63156904391977,152.13857975207938,136.02611196662895
2465.0,153.92554257935467,151.95662479735,136.3434875158694
2466.0,154.43154722260306,152.11409210723514,136.55726847489223
2467.0,154.58364400787596,151.99668997325705,136.6302141215693
2468.0,154.09943949880872,152.34916526039976,136.4129488049038
2469.0,153.6399832402061,152.48639983759043,136.36224358400037
2470.0,153.61488563819628,152.51411407721875,136.00168935291916
2471.0,153.31691600274965,152.24827646136407,136.08619430101106
2472.0,153.42335176817457,151.6359169177418,136.3415253543738
2473.0,152.77703533004825,150.82218595599826,136.3075178325038
2474.0,152.08066572386488,150.11974146321575,136.4872834965951
2475.0,151.14134993495446,149.11104590602602,136.65015563291854
2476.0,150.04419921910312,148.0472699348303,136.68076692544346
2477.0,149.85582858423862,147.13626989016274,136.63499771528453
2478.0,149.5479293919645,146.37989961676462,136.5478092349258
2479.0,149.12352829002268,145.3887155362199,136.3256539264861
2480.0,148.67308187620606,144.60786778026466,135.6495573085647
2481.0,148.1611056415279,144.2173105191289,135.113125384862
2482.0,148.31002212425847,143.94189472089337,134.8534135541645
2483.0,148.44795537504086,143.84992577371216,134.34484614227958
2484.0,148.49648778997175,144.1255716635842,133.93881926420593
2485.0,148.71087056238719,144.121047420887,133.67902159163128
2486.0,148.62519285397227,143.8053177155232,133.6079907191895
2487.0,148.49017101340849,144.0981589259808,133.54200945868703
2488.0,148.0552707610374,144.54448931811768,133.56970799746077
2489.0,147.58885644010823,144.7304919738202,133.66814142507585
2490.0,147.41546114313766,144.89751434088046,133.9487744379738
2491.0,147.13494028483737,144.7757620770398,134.46450500994027
2492.0,146.84883857425115,144.47669650265345,134.67692556691136
2493.0,146.46819398795424,144.17230097366266,135.21248357949025
2494.0,146.03785951184028,144.2184566405901,135.4616655194313
2495.0,145.3487052334718,144.25237859530122,136.06308646294573
2496.0,144.86364878038543,143.9649630559053,136.42886785387668
2497.0,144.44202421667975,143.6520246707437,136.79768338289557
2498.0,144.56291761770416,143.34064042115534,137.12744796171523
2499.0,144.14498894658703,143.1844711507641,137.4924561354325
2500.0,143.47095524182998,143.87873126297572,137.1708308312141
2501.0,142.9728322229997,144.46953489617783,137.46503130739416
2502.0,142.8454133548458,145.29771947223588,137.62061566628984
2503.0,143.0759213434373,145.94708651665437,138.15059348069823
2504.0,143.19961339797376,146.46543036420314,137.7062999036092
2505.0,143.61298889902613,146.82561267689644,137.3189143643967
2506.0,144.23076853551837,147.32772219904396,137.08455979491006
2507.0,144.62116379693572,147.94073797888475,137.1476914434344
2508.0,145.24348185932905,148.42005383189053,137.34330145473055
2509.0,145.85955463133843,148.50705000923074,138.09203711013504
2510.0,146.37625165774847,148.58675687190834,138.59636462605397
2511.0,146.55281246341642,148.08453494944192,139.1287437778828
2512.0,146.5472768723764,147.52792062440605,139.65067077655002
2513.0,146.50478922068453,147.0263823761815,140.53881878785992
2514.0,146.35295836682107,146.60034349006474,141.03912943151857
2515.0,145.97561275404829,146.07271383597882,141.24643006601016
2516.0,145.28649634663898,145.3551657720862,140.92849403881075
2517.0,144.7768955981084,144.47533204518658,140.5496824756318
2518.0,144.70807843949308,143.57483657376406,139.77942707760207
2519.0,144.78677224132326,142.64311424378357,139.2228886022843
2520.0,145.32212871730272,141.67717205634995,138.62292205460415
2521.0,145.6174256841683,141.02310170104965,138.23777202036274
2522.0,145.94526568828653,140.75581582011773,138.00756242148475
2523.0,146.12461091535206,140.36442671580397,138.38612717010818
2524.0,146.47828096534045,139.92687929033715,138.7573561040204
2525.0,147.10070471449762,139.812324831421,139.5139600913815
2526.0,147.3646067268325,139.79464881157153,140.39878286575208
2527.0,147.93374566719697,139.89584598782355,141.52550027039658
2528.0,148.2491456448518,139.96186232292274,142.36670198115038
2529.0,148.40236395615673,140.35709800107128,142.77192788354324
2530.0,148.77446684448773,141.0541368650243,143.00563119252942
2531.0,149.393994576447,141.42563160344628,143.13518140406353
2532.0,149.9414145052374,141.79316064245387,143.43366753713136
2533.0,150.42573435920764,142.6561753780937,143.63735525631685
2534.0,150.8710165461463,143.40401807762777,144.1211919615859
2535.0,151.4047105811204,144.4741723602001,143.97867797750305
2536.0,151.2133372135112,145.13776422051652,144.31917723814254
2537.0,151.21811373097387,146.0769363130297,144.85248186893648
2538.0,151.0029899534043,146.8111865754661,145.5763483448163
2539.0,150.655981082546,146.82198149036884,146.115659794073
2540.0,150.07692147719155,146.82108263802806,146.7346658075825
2541.0,149.38398710553915,146.94790083017665,147.22803135643838
2542.0,149.0139494603265,146.48572782981208,147.91448769379753
2543.0,148.57357644224476,145.93639390851385,148.30927105800652
2544.0,148.14657251109188,145.32872135537323,149.06266351711366
2545.0,147.9084349283261,145.1425071837536,149.33155220819899
2546.0,147.86600690533635,144.9622770244797,149.3911741831217
2547.0,147.7658849317562,144.6391906362072,149.51617849709277
2548.0,148.01031448831594,144.70068084008005,149.5908318828184
2549.0,148.49817506348754,145.0169501835179,150.12659590109578
2550.0,148.96452223452195,145.37098641432186,150.41226902309907
2551.0,148.9893708800235,145.90449282932497,150.81544497630338
2552.0,149.36192419279837,146.23731153486023,151.1334913714552
2553.0,149.73926402866806,146.219319918354,151.26731955562101
2554.0,149.82752638415812,146.03162431679849,151.5228024255761
2555.0,149.4517793397138,145.5952946429657,151.93548812696974
2556.0,149.34605808665384,145.3063034286022,152.26549093715778
2557.0,149.0552866111408,145.17889339155025,152.68835991271877
2558.0,148.66605555377566,144.5023167543687,152.49270223697536
2559.0,148.04815964227058,143.5433795357435,152.19933829675801
2560.0,147.29538956449946,142.72240271680434,152.49916605195025
2561.0,146.59925757373662,142.22025042444122,152.38190978186415
2562.0,145.67520620530007,141.9588708815767,151.98608977797173
2563.0,145.19965523080552,141.8174364454966,151.48021027184168
2564.0,145.13893901427934,141.59592463022952,150.68640941334448
2565.0,145.09797960632636,141.54488274763162,149.9326107668238
2566.0,145.19840735505738,141.46005175574717,149.4995035831951
2567.0,145.40122762542535,141.8757767185915,149.34398615554252
2568.0,146.1065731864238,142.26456675300784,149.0625157374804
2569.0,147.12086026394343,142.80894078667757,148.05730837864948
2570.0,147.82983759058195,143.2864161573346,147.58565870212416
2571.0,148.87320858517134,143.64245868322413,147.22472602875723
2572.0,149.43297722269574,144.01260564560707,146.81842379471493
2573.0,150.08723545341223,144.67199492422398,146.7201920199784
2574.0,150.52552217544306,145.1634049339616,146.59741071141258
2575.0,150.77259054066468,145.80295599861054,146.3300407321363
2576.0,150.81276697203288,146.33140916731807,145.77667196953158
2577.0,150.85624341872682,147.60127558371346,145.2246537968955
2578.0,150.70915643124312,148.5170725698391,144.5478520387918
2579.0,150.6630494389624,149.0867996359364,143.5777612601626
2580.0,150.4417628061967,149.46549730132875,142.5112798774896
2581.0,150.74198678200815,149.75915640328327,141.14280460822715
2582.0,150.63787317025628,149.58422608245868,139.70761402216874
2583.0,150.612627737499,149.56638416785367,138.3542877677077
2584.0,150.87984418022629,149.03511740382842,136.99968403367382
2585.0,151.06502130444989,148.44621434110985,135.79850878050433
2586.0,150.968045553889,147.4917897799631,134.91887678990355
2587.0,151.1596972668496,146.7562926196689,134.19672302589444
2588.0,151.55082565836952,146.24288757493312,133.9752215921281
2589.0,151.67871086149032,145.87284009065965,134.21628781066323
2590.0,151.23338717963276,144.96739100460096,134.414535955315
2591.0,151.03757515043367,144.41852424719013,134.65517917560598
2592.0,150.95617440200826,143.91086509434473,134.93423250997452
2593.0,150.51610884280117,143.7670058277127,135.16183068717757
2594.0,150.08739105179606,143.67528177213867,135.4205343853265
2595.0,149.72999035248966,143.18254230084779,135.75580780471174
2596.0,149.27635507404992,142.473296776767,136.1482434877063
2597.0,148.6885675258534,141.73660766259894,136.2007668300787
2598.0,148.18197172034309,140.7964717845754,136.07510293495633
2599.0,148.02019922694433,140.40181663732022,136.03775696510365
2600.0,147.78163285794864,139.87838934057442,135.72718602081974
2601.0,147.6052817084893,139.16064608601664,135.1760080391549
2602.0,147.71464262489428,138.5898802153166,134.8126273394495
2603.0,148.00880350966435,138.04401723858481,134.5053586181885
2604.0,148.316353865967,137.81386230865866,134.33053395489716
2605.0,148.5487716946646,137.54055172862851,134.4562416585017
2606.0,148.75184705333479,137.6991997531427,134.96520423047053
2607.0,149.09517355707732,138.1158221423249,135.4922441820659
2608.0,149.4611623249222,138.55088381266242,136.01812987844417
2609.0,149.62339467073238,139.12859711313303,136.75280366672095
2610.0,150.4458246447172,139.7703684007925,137.47394972902873
2611.0,150.1095971778876,140.32122365820717,137.9630500956852
2612.0,149.93054341056512,140.9266645167409,138.2655589411919
2613.0,149.94816078374456,141.64539119949222,138.03321807389648
2614.0,149.8380416118352,142.34255301641412,137.50606873973854
2615.0,149.6961439485419,142.7851612601946,136.9916170241841
2616.0,149.6660333086437,143.16453843474366,136.58887382495246
2617.0,149.68356297319775,143.74304684542048,136.388773983773
2618.0,149.65550251129758,143.9617394515188,136.42560700734853
2619.0,148.7505359654311,143.91736319348692,136.53871011426224
2620.0,148.98828759121545,143.86178812080993,136.5188342374695
2621.0,149.18301867121255,143.86013469432277,136.76664767498707
2622.0,149.3312031287453,144.39102810264254,137.05961942821259
2623.0,149.79359528234562,145.31067616818402,137.01950073935382
2624.0,150.25701134972059,145.95346224738532,136.90337860949347
2625.0,150.57237286691054,146.59566021645412,136.74729572477514
2626.0,150.57826726364416,146.97932805833787,136.69063339477205
2627.0,150.96623578797397,147.52813930593013,136.41565501557267
2628.0,151.23448773569996,148.61720424241577,136.62577985547503
2629.0,151.18203573247675,149.65677143328634,136.53244712395116
2630.0,150.77681624302372,150.6936562692091,136.555913649004
2631.0,150.40926425924098,151.02745013540186,136.5422678438659
2632.0,150.45037130467477,151.01222898807984,136.9503889803964
2633.0,150.34936535507845,151.1530998832778,136.98309037201213
2634.0,150.3359607631472,151.2242779788601,136.63795738486328
2635.0,150.60201686921465,151.4170725517801,136.71934017465304
2636.0,150.78180402125926,151.87305513193292,137.08450705987923
2637.0,151.0480732883145,152.0350920153677,137.16835897230425
2638.0,151.35075342939916,152.12175148977792,137.93263289367565
2639.0,152.0628663884751,152.39069751932544,138.43251133060468
2640.0,152.70374568191295,152.48405064594397,139.21431097383018
2641.0,152.56471031977617,152.50358025107641,139.9110805547102
2642.0,152.52574763891275,152.50032625654003,140.58795836150435
2643.0,152.11788127256,152.57969349847957,141.33982133099778
2644.0,151.4486338682066,152.7538203049043,141.68653356165203
2645.0,151.0896111094594,152.82129823698412,141.66415221726191
2646.0,150.84018981308918,152.97976878557287,141.8599840359069
2647.0,150.72239081217106,152.87265140603898,141.54628371156528
2648.0,150.44682357060267,152.62527404914928,141.37690411069508
2649.0,150.16759040416133,152.54826624250012,141.33352884012822
2650.0,149.92666224362424,152.8172000508197,141.2587608149632
2651.0,149.97298963898112,152.8492657444034,141.4649382338866
2652.0,150.0364362930945,152.78449943664532,141.6938692427272
2653.0,150.31360509751542,152.4633688937522,141.9952445182096
2654.0,149.94767984764604,152.2690958184923,142.381903740629
2655.0,149.4034125853026,152.06862394233107,142.47354365326785
2656.0,148.98614908390232,152.0793277031316,142.65044479303242
2657.0,148.50043382988625,151.89660332830493,142.55690173892205
2658.0,148.06581054939133,151.5045480742435,142.41212489883767
2659.0,147.74251116970126,150.98909082177587,142.10030844093453
2660.0,147.2773102327961,150.71494577500238,141.93333041285973
2661.0,147.40726779600303,150.52823668144816,142.08010038896617
2662.0,147.17082479432904,150.42161518229892,141.883451060763
2663.0,147.0628077658329,150.29694126010853,141.7088694255318
2664.0,147.02243935978265,149.52819953055698,141.1328135964698
2665.0,146.8368686775709,148.8273977637188,140.76716438684355
2666.0,146.846611337627,148.24101607694664,140.3006677813091
2667.0,146.72487588579077,147.70794658550744,139.8293904420437
2668.0,146.80012808498876,147.58754139376916,139.56003939454604
2669.0,146.8801825725701,147.4547849130139,139.25919242331554
2670.0,146.77273329645763,147.31511703457608,138.95861912987414
2671.0,146.8839654435953,146.89762592886288,138.87273444168963
2672.0,147.25867359306105,146.4414890700399,138.7032771635867
2673.0,147.42334816205232,146.41827125587014,138.7590702924948
2674.0,147.5706966078764,146.67341640147515,138.98080451626961
2675.0,147.6642949865742,146.78446863586612,139.43505659478214
2676.0,147.77334991589413,146.89999178166147,139.26873292546037
2677.0,147.60157602032382,146.45060995158164,139.00326483392925
2678.0,147.12057717431,146.06690629204462,138.27588505539103
2679.0,146.59312693652714,145.64732417528822,137.41739793953082
2680.0,146.43077184675298,145.21290733258851,136.6620928020959
